program,coefficient,standard_error,z_score,p_value,n_genes,q_value,n_program_genes,trait,level
Splat_313,-0.040756619920235715,0.24270674805599848,-0.16792536773980488,0.8666419929362924,18506,0.9870074201167115,83,AD_FinnGen_R11,cluster
EMSN_232,-0.037522677754088254,0.22647281574400935,-0.16568292150569425,0.8684064869493356,18506,0.9870074201167115,96,AD_FinnGen_R11,cluster
URL_310,-0.06319354454067677,0.3828402567763492,-0.1650650458569557,0.8688927849354801,18506,0.9870074201167115,33,AD_FinnGen_R11,cluster
Splat_335,-0.06820747863810646,0.41478599912998476,-0.16444016620901358,0.8693846458531327,18506,0.9870074201167115,29,AD_FinnGen_R11,cluster
CA4_194,0.06781546934464483,0.4149745974561155,0.16342077264576774,0.8701871485290263,18506,0.9870074201167115,28,AD_FinnGen_R11,cluster
Misc_401,-0.05536955284690128,0.3430299742302733,-0.16141316213297482,0.8717680007207447,18506,0.9870074201167115,42,AD_FinnGen_R11,cluster
DLIT_136,-0.05413804076406075,0.3414341337982027,-0.15856071612353168,0.8740149811462873,18506,0.9870074201167115,40,AD_FinnGen_R11,cluster
DLIT_144,-0.054951199093728385,0.3504596170202143,-0.15679752081267279,0.8754044267889474,18506,0.9870074201167115,39,AD_FinnGen_R11,cluster
DLIT_140,-0.034195295142365585,0.22325764906119083,-0.1531651671786317,0.8782680260729816,18506,0.9870074201167115,100,AD_FinnGen_R11,cluster
LLC_270,-0.04465677978782845,0.2947651387198786,-0.15149952936010766,0.8795816820687736,18506,0.9870074201167115,58,AD_FinnGen_R11,cluster
ULIT_138,-0.03899545482468987,0.2589558440734552,-0.1505872746908483,0.8803013002392264,18506,0.9870074201167115,73,AD_FinnGen_R11,cluster
LRL_319,0.05585427846632247,0.3935209664946154,0.1419346952815708,0.8871315888625226,18506,0.9870074201167115,38,AD_FinnGen_R11,cluster
CA13_189,-0.05090268646856729,0.3647129306145851,-0.13956917815282405,0.8890003944847332,18506,0.9870074201167115,37,AD_FinnGen_R11,cluster
Mmb_328,-0.07014676707147237,0.5081947813310488,-0.13803126212305059,0.8902157104208495,18506,0.9870074201167115,19,AD_FinnGen_R11,cluster
LRL_320,-0.02998130331523935,0.21921961568202175,-0.13676378011138957,0.891217513851754,18506,0.9870074201167115,100,AD_FinnGen_R11,cluster
Misc_178,-0.07333567233914959,0.5391494390656701,-0.13602104912923235,0.8918046408153657,18506,0.9870074201167115,16,AD_FinnGen_R11,cluster
Misc_168,-0.03947557876094209,0.2914855905781976,-0.13542892018311237,0.89227275976188,18506,0.9870074201167115,63,AD_FinnGen_R11,cluster
Amex_156,-0.07261011810032207,0.5390566876268522,-0.13469848304819568,0.8928502726121289,18506,0.9870074201167115,18,AD_FinnGen_R11,cluster
Astro_64,-0.04841263336183486,0.36474354763768774,-0.13273060942513173,0.89440643421709,18506,0.9870074201167115,36,AD_FinnGen_R11,cluster
Midi_438,-0.04029543636219732,0.30591363520911785,-0.1317216093838118,0.8952044926308551,18506,0.9870074201167115,52,AD_FinnGen_R11,cluster
DG_204,-0.07196161765435484,0.5567822660292594,-0.12924552746184842,0.8971633725814511,18506,0.9870074201167115,15,AD_FinnGen_R11,cluster
VendC_15,-0.028180236509104076,0.2247847963457443,-0.12536540267500879,0.9002342766532402,18506,0.9870074201167115,98,AD_FinnGen_R11,cluster
URL_311,-0.03973713497591718,0.3195458257039325,-0.1243550432504622,0.9010341672627955,18506,0.9870074201167115,46,AD_FinnGen_R11,cluster
Amex_171,-0.03586445678281307,0.2886624567861004,-0.12424357874588624,0.9011224186736845,18506,0.9870074201167115,56,AD_FinnGen_R11,cluster
Astro_54,-0.047596859073572265,0.40842853811957747,-0.11653656547289827,0.9072273084489604,18506,0.9870074201167115,28,AD_FinnGen_R11,cluster
Fbl_30,-0.04133989942840562,0.3709977683525505,-0.11142897061612857,0.9112761878769371,18506,0.9870074201167115,35,AD_FinnGen_R11,cluster
CBI_307,-0.03173884566398245,0.2930580093150017,-0.10800735830449676,0.9139898552758083,18506,0.9870074201167115,58,AD_FinnGen_R11,cluster
Astro_52,-0.052133375549151637,0.5094990719697395,-0.1023228076698989,0.9185004524168016,18506,0.9870074201167115,18,AD_FinnGen_R11,cluster
ULIT_122,-0.042208205716725865,0.415597215151646,-0.10156036705232648,0.9191056392385394,18506,0.9870074201167115,29,AD_FinnGen_R11,cluster
Chrp_82,0.034672325308923606,0.35030871265580443,0.09897648575755201,0.9211569400613253,18506,0.9870074201167115,40,AD_FinnGen_R11,cluster
OPC_33,-0.03436867809988177,0.351381702737392,-0.09781009606401585,0.9220830903279501,18506,0.9870074201167115,38,AD_FinnGen_R11,cluster
Mmb_326,-0.030251845930737355,0.3186884577883543,-0.09492607965999211,0.9243735414785964,18506,0.9870074201167115,49,AD_FinnGen_R11,cluster
COP_42,-0.04034666064500859,0.4409451030969971,-0.09150041663153093,0.9270949752023402,18506,0.9870074201167115,25,AD_FinnGen_R11,cluster
Midi_434,-0.021830086318885427,0.23933492954800692,-0.0912114515006747,0.9273245759031887,18506,0.9870074201167115,84,AD_FinnGen_R11,cluster
CBI_303,0.026871607985429133,0.3122092831418073,0.08606921522325103,0.9314113954807739,18506,0.9870074201167115,61,AD_FinnGen_R11,cluster
Thex_450,-0.019852267412739297,0.23447230064954672,-0.0846678578140939,0.9325254499299253,18506,0.9870074201167115,91,AD_FinnGen_R11,cluster
CGE_290,-0.016180629974197423,0.2230126310052929,-0.07255476921310972,0.942160420744604,18506,0.9870074201167115,100,AD_FinnGen_R11,cluster
Chrp_81,-0.02440978589365189,0.3455496175884456,-0.07064046565585926,0.9436839039030188,18506,0.9870074201167115,42,AD_FinnGen_R11,cluster
Chrp_76,-0.0311180218020823,0.4596072424217698,-0.06770568200386644,0.9460199261082176,18506,0.9870074201167115,23,AD_FinnGen_R11,cluster
CA4_195,-0.021461903168306304,0.32138867656713305,-0.0667786538018344,0.9467579172674321,18506,0.9870074201167115,49,AD_FinnGen_R11,cluster
Vsmc_19,-0.03285855865578233,0.49496658713863867,-0.06638540764081666,0.947070987589745,18506,0.9870074201167115,20,AD_FinnGen_R11,cluster
Chrp_77,0.018096639144555,0.27625564540820927,0.06550685731120927,0.9477704467201407,18506,0.9870074201167115,64,AD_FinnGen_R11,cluster
CA4_192,-0.01947339839683263,0.29914427296858015,-0.06509701223288325,0.9480967592816257,18506,0.9870074201167115,58,AD_FinnGen_R11,cluster
DLIT_149,-0.01704115604815698,0.27461297075057206,-0.062055175331231074,0.9505188930652196,18506,0.9870074201167115,62,AD_FinnGen_R11,cluster
LRL_315,0.03269408749925854,0.5388509303727005,0.06067371448471921,0.9516190659047201,18506,0.9870074201167115,16,AD_FinnGen_R11,cluster
Splat_338,-0.01765164420399425,0.29351839264637925,-0.06013811960751601,0.9520456298334521,18506,0.9870074201167115,58,AD_FinnGen_R11,cluster
Midi_442,0.03158243252264635,0.576464327901452054,0.054786447901452054,0.9563085971945969,18506,0.9870074201167115,14,AD_FinnGen_R11,cluster
Oligo_47,-0.02647915188604989,0.5229426023333558,-0.05063491053874867,0.9596164439077078,18506,0.9870074201167115,19,AD_FinnGen_R11,cluster
Splat_371,-0.026104467676794897,0.5229863279379067,-0.049914244947325354,0.9601907256273601,18506,0.9870074201167115,18,AD_FinnGen_R11,cluster
Misc_167,-0.010557456223772594,0.2220831124232429,-0.047538311709412376,0.9620841965090144,18506,0.9870074201167115,100,AD_FinnGen_R11,cluster
ULIT_120,-0.010238072169896226,0.21939596906381037,-0.04666481437003306,0.9627803738447839,18506,0.9870074201167115,100,AD_FinnGen_R11,cluster
LLC_274,-0.01609277508013662,0.3602519295296679,-0.04467089212026366,0.9643696352516492,18506,0.9870074201167115,37,AD_FinnGen_R11,cluster
Oligo_45,0.013297768234811063,0.33424683422838924,0.03978427578980378,0.9682651124083931,18506,0.9871261266976201,44,AD_FinnGen_R11,cluster
Oligo_44,-0.01363795078370038,0.3510835961507453,-0.03884530901821067,0.9690137207031684,18506,0.9871261266976201,49,AD_FinnGen_R11,cluster
Oligo_46,-0.019658044373381863,0.5568348593517481,-0.03530318557330843,0.9718379831956179,18506,0.987695479424917,19,AD_FinnGen_R11,cluster
Splat_238,-0.006212568150731747,0.2217310507158331,-0.02801848514529286,0.9776474079201637,18506,0.9899527654084174,100,AD_FinnGen_R11,cluster
DG_199,-0.00579543958525474,0.24042166658615224,-0.024105313250451215,0.9807686051941981,18506,0.9899527654084174,85,AD_FinnGen_R11,cluster
Splat_395,-0.005357363784462502,0.22343382391298328,-0.023977407227962665,0.9808706299459549,18506,0.9899527654084174,100,AD_FinnGen_R11,cluster
CBI_306,-0.005806791966795806,0.5085018450383098,-0.011419411794579292,0.990888825656778,18506,0.993948157326879,18,AD_FinnGen_R11,cluster
Midi_444,0.004145152080424746,0.5078992764567621,0.008161366382213434,0.9934882440577227,18506,0.993948157326879,20,AD_FinnGen_R11,cluster
Oligo_48,-0.0025774654568854055,0.3377511572693223,-0.007631255737874905,0.9939111979652463,18506,0.993948157326879,53,AD_FinnGen_R11,cluster
Fbl_27,0.003872416401522567,0.5105406404009695,0.007584932706789494,0.993948157326879,18506,0.993948157326879,20,AD_FinnGen_R11,cluster
